subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
daytrader,305,52305,111,0.0990990990990991,0.14414414414414414,0.14414414414414414
daytrader,306,52306,111,0.12612612612612611,0.0990990990990991,0.14414414414414414
daytrader,307,52307,111,0.10810810810810811,0.12612612612612611,0.13513513513513514
daytrader,308,52308,111,0.14414414414414414,0.14414414414414414,0.1981981981981982
daytrader,309,52309,111,0.15315315315315314,0.18018018018018017,0.17117117117117117
daytrader,310,52310,111,0.0990990990990991,0.081081081081081086,0.13513513513513514
daytrader,311,52311,111,0.12612612612612611,0.12612612612612611,0.16216216216216217
daytrader,312,52312,111,0.090090090090090086,0.17117117117117117,0.081081081081081086
daytrader,313,52313,111,0.081081081081081086,0.15315315315315314,0.15315315315315314
daytrader,314,52314,111,0.12612612612612611,0.13513513513513514,0.14414414414414414
daytrader,315,52315,111,0.17117117117117117,0.090090090090090086,0.1891891891891892
daytrader,316,52316,111,0.12612612612612611,0.090090090090090086,0.11711711711711711
daytrader,317,52317,111,0.11711711711711711,0.15315315315315314,0.16216216216216217
daytrader,318,52318,111,0.12612612612612611,0.12612612612612611,0.1891891891891892
daytrader,319,52319,111,0.11711711711711711,0.14414414414414414,0.12612612612612611
daytrader,320,52320,111,0.1891891891891892,0.072072072072072071,0.16216216216216217
daytrader,321,52321,111,0.090090090090090086,0.15315315315315314,0.15315315315315314
daytrader,322,52322,111,0.12612612612612611,0.1891891891891892,0.18018018018018017
daytrader,323,52323,111,0.10810810810810811,0.12612612612612611,0.14414414414414414
daytrader,324,52324,111,0.13513513513513514,0.11711711711711711,0.11711711711711711
daytrader,325,52325,111,0.12612612612612611,0.1891891891891892,0.12612612612612611
daytrader,326,52326,111,0.11711711711711711,0.10810810810810811,0.13513513513513514
daytrader,327,52327,111,0.0990990990990991,0.14414414414414414,0.14414414414414414
daytrader,328,52328,111,0.15315315315315314,0.0990990990990991,0.17117117117117117
daytrader,329,52329,111,0.0990990990990991,0.063063063063063057,0.1891891891891892
daytrader,330,52330,111,0.15315315315315314,0.0990990990990991,0.14414414414414414
daytrader,331,52331,111,0.10810810810810811,0.14414414414414414,0.17117117117117117
daytrader,332,52332,111,0.13513513513513514,0.14414414414414414,0.13513513513513514
daytrader,333,52333,111,0.10810810810810811,0.15315315315315314,0.21621621621621623
