subject,seed,solution_id,baseline_profile,ari,nmi,changed_class_count,changed_partition_ratio
xerces-j,7,seed7_solution061,raw_reference_leiden,-0.0004714210781918218,0.025444998490737742,814,1.0
xerces-j,7,seed7_solution062,raw_reference_leiden,-0.00033495743232793423,0.025669072300853368,814,1.0
xerces-j,7,seed7_solution063,raw_reference_leiden,0.2033987948241879,0.4111780756603929,812,0.9975429975429976
xerces-j,7,seed7_solution064,raw_reference_leiden,0.45924414220516396,0.5716971010696142,814,1.0
xerces-j,7,seed7_solution065,raw_reference_leiden,0.38706636021144714,0.5178881554287658,813,0.9987714987714987
xerces-j,7,seed7_solution066,raw_reference_leiden,0.41850675895761946,0.5041584539205779,814,1.0
xerces-j,7,seed7_solution067,raw_reference_leiden,0.39787204130181547,0.5155909204682214,814,1.0
xerces-j,7,seed7_solution068,raw_reference_leiden,0.18688178581960574,0.40771103042485585,810,0.995085995085995
xerces-j,7,seed7_solution069,raw_reference_leiden,0.003637676020454119,0.08831669843237361,812,0.9975429975429976
xerces-j,7,seed7_solution070,raw_reference_leiden,0.3366607554679189,0.44325209540647353,811,0.9963144963144963
xerces-j,7,seed7_solution071,raw_reference_leiden,0.3178157233709872,0.4687824451104091,812,0.9975429975429976
xerces-j,7,seed7_solution072,raw_reference_leiden,0.2871651729256343,0.4284750721596936,814,1.0
xerces-j,7,seed7_solution073,raw_reference_leiden,0.3754153979792416,0.46298067059276987,814,1.0
xerces-j,7,seed7_solution074,raw_reference_leiden,0.18632480777447555,0.3061192748535525,811,0.9963144963144963
xerces-j,7,seed7_solution075,raw_reference_leiden,0.018127530490419513,0.1124633874839496,812,0.9975429975429976
xerces-j,7,seed7_solution076,raw_reference_leiden,0.017371401770007656,0.11161505401150254,812,0.9975429975429976
xerces-j,7,seed7_solution077,raw_reference_leiden,0.22055950829536713,0.3402803575116516,814,1.0
xerces-j,7,seed7_solution078,raw_reference_leiden,0.2484298468430137,0.3907964450357878,812,0.9975429975429976
xerces-j,7,seed7_solution079,raw_reference_leiden,0.21861470108197315,0.3622699436252225,814,1.0
xerces-j,7,seed7_solution080,raw_reference_leiden,0.21708416543057174,0.36676716794124087,814,1.0
xerces-j,7,seed7_solution081,raw_reference_leiden,0.08801471266596418,0.23543510499361672,812,0.9975429975429976
xerces-j,7,seed7_solution082,raw_reference_leiden,0.19296521587462542,0.32186208292077156,814,1.0
xerces-j,7,seed7_solution083,raw_reference_leiden,0.09893164776746867,0.2176854996252313,811,0.9963144963144963
xerces-j,7,seed7_solution084,raw_reference_leiden,0.11489713973840511,0.2581284636178402,814,1.0
xerces-j,7,seed7_solution085,raw_reference_leiden,0.1184712209190114,0.25520705285890327,812,0.9975429975429976
xerces-j,7,seed7_solution086,raw_reference_leiden,0.0958193573613089,0.2370601624329798,812,0.9975429975429976
xerces-j,7,seed7_solution087,raw_reference_leiden,0.1469631101459,0.2655463889574519,814,1.0
xerces-j,7,seed7_solution088,raw_reference_leiden,0.06652725135392898,0.21147008285199684,814,1.0
