kind,stage,subject,seed,solution_id,field,production,reference,absolute_difference,match,rule,budget,projected_only
metric,stage2,daytrader,7,seed7_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage2,daytrader,7,seed7_solution099,cluster_size_cv,0.3544961175104893,0.3544961175104893,0,True,,,
metric,stage2,daytrader,7,seed7_solution099,coupling,0.7799815498154982,0.7799815498154982,0,True,,,
metric,stage2,daytrader,7,seed7_solution099,cohesion,44.12196969696969,44.12196969696969,0,True,,,
metric,stage2,daytrader,7,seed7_solution099,imbalance,0.3544961175104893,0.3544961175104893,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,weighted_modularity,0.08773656319358394,0.08773656319358412,1.8041124150158794e-16,True,,,
metric,stage2,daytrader,7,seed7_solution055,internal_edge_weight_ratio,0.5355166051660517,0.5355166051660517,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,internal_external_edge_ratio,1.1529294935451837,1.1529294935451837,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,cluster_count,5,5,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,average_cluster_size,10.6,10.6,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,max_cluster_size,14,14,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,min_cluster_size,2,2,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,max_cluster_ratio,0.2641509433962264,0.2641509433962264,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,singleton_ratio,0.0,0.0,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,cluster_size_cv,0.4202086311569828,0.4202086311569828,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,coupling,0.46448339483394835,0.46448339483394835,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,cohesion,17.993393273393274,17.993393273393274,0,True,,,
metric,stage2,daytrader,7,seed7_solution055,imbalance,0.4202086311569828,0.4202086311569828,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,weighted_modularity,0.07671815215615257,0.07671815215615257,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,internal_edge_weight_ratio,0.363929889298893,0.363929889298893,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,internal_external_edge_ratio,0.5721537345902828,0.5721537345902828,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,cluster_count,4,4,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,average_cluster_size,13.25,13.25,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,max_cluster_size,14,14,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,min_cluster_size,12,12,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,max_cluster_ratio,0.2641509433962264,0.2641509433962264,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,singleton_ratio,0.0,0.0,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,cluster_size_cv,0.06257782623312075,0.06257782623312075,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,coupling,0.636070110701107,0.636070110701107,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,cohesion,2.6595071595071595,2.6595071595071595,0,True,,,
metric,stage2,daytrader,7,seed7_solution082,imbalance,0.06257782623312075,0.06257782623312075,0,True,,,
selection,stage2,daytrader,7,,,seed7_solution073,seed7_solution073,0,True,modularity,,False
selection,stage2,daytrader,7,,,,,0,True,balance,0,False
selection,stage2,daytrader,7,,,,,0,True,balance,0.050000000000000003,False
selection,stage2,daytrader,7,,,,,0,True,balance,0.050000000000000003,True
metric,stage2,daytrader,29,seed29_solution039,weighted_modularity,0.3214603176359254,0.32146031763592536,5.5511151231257827e-17,True,,,
metric,stage2,daytrader,29,seed29_solution039,internal_edge_weight_ratio,0.5779520295202952,0.5779520295202952,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,internal_external_edge_ratio,1.369398907103825,1.369398907103825,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,cluster_count,9,9,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,average_cluster_size,5.888888888888889,5.888888888888889,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,max_cluster_size,14,14,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,min_cluster_size,1,1,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,max_cluster_ratio,0.2641509433962264,0.2641509433962264,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,singleton_ratio,0.018867924528301886,0.018867924528301886,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,cluster_size_cv,0.748559789618014,0.748559789618014,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,coupling,0.42204797047970477,0.42204797047970477,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,cohesion,8.036852036852038,8.036852036852038,0,True,,,
metric,stage2,daytrader,29,seed29_solution039,imbalance,0.748559789618014,0.748559789618014,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,weighted_modularity,0.10056456883757031,0.1005645688375703,1.3877787807814457e-17,True,,,
metric,stage2,daytrader,29,seed29_solution000,internal_edge_weight_ratio,0.8256457564575646,0.8256457564575646,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,internal_external_edge_ratio,4.735449735449736,4.735449735449736,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,cluster_count,19,19,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,average_cluster_size,2.789473684210526,2.789473684210526,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,max_cluster_size,21,21,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,min_cluster_size,1,1,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,max_cluster_ratio,0.39622641509433965,0.39622641509433965,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,singleton_ratio,0.22641509433962265,0.22641509433962265,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,cluster_size_cv,1.643135174119037,1.643135174119037,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,coupling,0.17435424354243542,0.17435424354243542,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,cohesion,2.554260651629073,2.554260651629073,0,True,,,
metric,stage2,daytrader,29,seed29_solution000,imbalance,1.643135174119037,1.643135174119037,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,weighted_modularity,-0.09687910618727961,-0.09687910618727945,1.6653345369377348e-16,True,,,
metric,stage2,daytrader,29,seed29_solution099,internal_edge_weight_ratio,0.1752767527675277,0.1752767527675277,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,internal_external_edge_ratio,0.21252796420581654,0.21252796420581654,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,cluster_count,4,4,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,average_cluster_size,13.25,13.25,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,max_cluster_size,15,15,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,min_cluster_size,11,11,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,max_cluster_ratio,0.2830188679245283,0.2830188679245283,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,cluster_size_cv,0.11162414685093615,0.11162414685093615,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,coupling,0.8247232472324724,0.8247232472324724,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,cohesion,1.1147352647352646,1.1147352647352646,0,True,,,
metric,stage2,daytrader,29,seed29_solution099,imbalance,0.11162414685093615,0.11162414685093615,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,weighted_modularity,0.31401045992701626,0.3140104599270162,5.5511151231257827e-17,True,,,
metric,stage2,daytrader,29,seed29_solution040,internal_edge_weight_ratio,0.5714944649446494,0.5714944649446494,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,internal_external_edge_ratio,1.333692142088267,1.333692142088267,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,cluster_count,9,9,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,average_cluster_size,5.888888888888889,5.888888888888889,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,max_cluster_size,12,12,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,min_cluster_size,1,1,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,max_cluster_ratio,0.22641509433962265,0.22641509433962265,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,singleton_ratio,0.018867924528301886,0.018867924528301886,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,cluster_size_cv,0.6906794421782311,0.6906794421782311,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,coupling,0.42850553505535055,0.42850553505535055,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,cohesion,7.350953984287319,7.350953984287319,0,True,,,
metric,stage2,daytrader,29,seed29_solution040,imbalance,0.6906794421782311,0.6906794421782311,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,weighted_modularity,0.10264638451273811,0.10264638451273811,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,internal_edge_weight_ratio,0.4617158671586716,0.4617158671586716,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,internal_external_edge_ratio,0.8577549271636675,0.8577549271636675,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,cluster_count,10,10,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,average_cluster_size,5.3,5.3,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,max_cluster_size,15,15,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,min_cluster_size,1,1,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,max_cluster_ratio,0.2830188679245283,0.2830188679245283,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,singleton_ratio,0.018867924528301886,0.018867924528301886,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,cluster_size_cv,0.7454621232127702,0.7454621232127702,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,coupling,0.5382841328413284,0.5382841328413284,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,cohesion,26.892857142857146,26.892857142857146,0,True,,,
metric,stage2,daytrader,29,seed29_solution060,imbalance,0.7454621232127702,0.7454621232127702,0,True,,,
selection,stage2,daytrader,29,,,seed29_solution039,seed29_solution039,0,True,modularity,,False
selection,stage2,daytrader,29,,,,,0,True,balance,0,False
selection,stage2,daytrader,29,,,seed29_solution040,seed29_solution040,0,True,balance,0.050000000000000003,False
selection,stage2,daytrader,29,,,seed29_solution040,seed29_solution040,0,True,balance,0.050000000000000003,True
metric,stage2,xerces,0,seed0_solution018,weighted_modularity,0.6544470652200316,0.6544470652200516,1.9984014443252818e-14,True,,,
metric,stage2,xerces,0,seed0_solution018,internal_edge_weight_ratio,0.7832638389647736,0.7832638389647736,0,True,,,
metric,stage2,xerces,0,seed0_solution018,internal_external_edge_ratio,3.6139047366326125,3.6139047366326125,0,True,,,
metric,stage2,xerces,0,seed0_solution018,cluster_count,30,30,0,True,,,
metric,stage2,xerces,0,seed0_solution018,average_cluster_size,27.133333333333333,27.133333333333333,0,True,,,
metric,stage2,xerces,0,seed0_solution018,max_cluster_size,118,118,0,True,,,
metric,stage2,xerces,0,seed0_solution018,min_cluster_size,1,1,0,True,,,
metric,stage2,xerces,0,seed0_solution018,max_cluster_ratio,0.14496314496314497,0.14496314496314497,0,True,,,
metric,stage2,xerces,0,seed0_solution018,singleton_ratio,0.012285012285012284,0.012285012285012284,0,True,,,
metric,stage2,xerces,0,seed0_solution018,cluster_size_cv,1.2804401397825143,1.2804401397825143,0,True,,,
metric,stage2,xerces,0,seed0_solution018,coupling,0.21673616103522644,0.21673616103522644,0,True,,,
metric,stage2,xerces,0,seed0_solution018,cohesion,8.32465734434891,8.32465734434891,0,True,,,
metric,stage2,xerces,0,seed0_solution018,imbalance,1.2804401397825143,1.2804401397825143,0,True,,,
metric,stage2,xerces,0,seed0_solution000,weighted_modularity,0.10837032809769695,0.10837032809769262,4.3298697960381105e-15,True,,,
metric,stage2,xerces,0,seed0_solution000,internal_edge_weight_ratio,0.8743637670740474,0.8743637670740474,0,True,,,
metric,stage2,xerces,0,seed0_solution000,internal_external_edge_ratio,6.959487296864271,6.959487296864271,0,True,,,
metric,stage2,xerces,0,seed0_solution000,cluster_count,162,162,0,True,,,
metric,stage2,xerces,0,seed0_solution000,average_cluster_size,5.0246913580246915,5.0246913580246915,0,True,,,
metric,stage2,xerces,0,seed0_solution000,max_cluster_size,325,325,0,True,,,
metric,stage2,xerces,0,seed0_solution000,min_cluster_size,1,1,0,True,,,
metric,stage2,xerces,0,seed0_solution000,max_cluster_ratio,0.39926289926289926,0.39926289926289926,0,True,,,
metric,stage2,xerces,0,seed0_solution000,singleton_ratio,0.16339066339066338,0.16339066339066338,0,True,,,
metric,stage2,xerces,0,seed0_solution000,cluster_size_cv,5.777720556306981,5.777720556306981,0,True,,,
metric,stage2,xerces,0,seed0_solution000,coupling,0.12563623292595255,0.12563623292595255,0,True,,,
metric,stage2,xerces,0,seed0_solution000,cohesion,1.8306687863274054,1.8306687863274054,0,True,,,
metric,stage2,xerces,0,seed0_solution000,imbalance,5.777720556306981,5.777720556306981,0,True,,,
metric,stage2,xerces,0,seed0_solution099,weighted_modularity,0.007120540849799033,0.007120540849799134,1.0061396160665481e-16,True,,,
metric,stage2,xerces,0,seed0_solution099,internal_edge_weight_ratio,0.06717469446441408,0.06717469446441408,0,True,,,
metric,stage2,xerces,0,seed0_solution099,internal_external_edge_ratio,0.0720120842196122,0.0720120842196122,0,True,,,
metric,stage2,xerces,0,seed0_solution099,cluster_count,19,19,0,True,,,
metric,stage2,xerces,0,seed0_solution099,average_cluster_size,42.8421052631579,42.8421052631579,0,True,,,
metric,stage2,xerces,0,seed0_solution099,max_cluster_size,77,77,0,True,,,
metric,stage2,xerces,0,seed0_solution099,min_cluster_size,2,2,0,True,,,
metric,stage2,xerces,0,seed0_solution099,max_cluster_ratio,0.0945945945945946,0.0945945945945946,0,True,,,
metric,stage2,xerces,0,seed0_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage2,xerces,0,seed0_solution099,cluster_size_cv,0.38055787622705883,0.38055787622705883,0,True,,,
metric,stage2,xerces,0,seed0_solution099,coupling,0.932825305535586,0.932825305535586,0,True,,,
metric,stage2,xerces,0,seed0_solution099,cohesion,11.63848366136642,11.63848366136642,0,True,,,
metric,stage2,xerces,0,seed0_solution099,imbalance,0.38055787622705883,0.38055787622705883,0,True,,,
metric,stage2,xerces,0,seed0_solution021,weighted_modularity,0.6445400584325341,0.6445400584325518,1.7652546091539989e-14,True,,,
metric,stage2,xerces,0,seed0_solution021,internal_edge_weight_ratio,0.7709561466570812,0.7709561466570812,0,True,,,
metric,stage2,xerces,0,seed0_solution021,internal_external_edge_ratio,3.3659761456371626,3.3659761456371626,0,True,,,
metric,stage2,xerces,0,seed0_solution021,cluster_count,27,27,0,True,,,
metric,stage2,xerces,0,seed0_solution021,average_cluster_size,30.14814814814815,30.14814814814815,0,True,,,
metric,stage2,xerces,0,seed0_solution021,max_cluster_size,114,114,0,True,,,
metric,stage2,xerces,0,seed0_solution021,min_cluster_size,1,1,0,True,,,
metric,stage2,xerces,0,seed0_solution021,max_cluster_ratio,0.14004914004914004,0.14004914004914004,0,True,,,
metric,stage2,xerces,0,seed0_solution021,singleton_ratio,0.0012285012285012285,0.0012285012285012285,0,True,,,
metric,stage2,xerces,0,seed0_solution021,cluster_size_cv,1.134130883083136,1.134130883083136,0,True,,,
metric,stage2,xerces,0,seed0_solution021,coupling,0.22904385334291877,0.22904385334291877,0,True,,,
metric,stage2,xerces,0,seed0_solution021,cohesion,3.7196161217625847,3.7196161217625847,0,True,,,
metric,stage2,xerces,0,seed0_solution021,imbalance,1.134130883083136,1.134130883083136,0,True,,,
metric,stage2,xerces,0,seed0_solution060,weighted_modularity,-0.031205458940368927,-0.0312054589403723,3.372302437298913e-15,True,,,
metric,stage2,xerces,0,seed0_solution060,internal_edge_weight_ratio,0.30435657800143784,0.30435657800143784,0,True,,,
metric,stage2,xerces,0,seed0_solution060,internal_external_edge_ratio,0.43751808523831176,0.43751808523831176,0,True,,,
metric,stage2,xerces,0,seed0_solution060,cluster_count,3,3,0,True,,,
metric,stage2,xerces,0,seed0_solution060,average_cluster_size,271.3333333333333,271.3333333333333,0,True,,,
metric,stage2,xerces,0,seed0_solution060,max_cluster_size,284,284,0,True,,,
metric,stage2,xerces,0,seed0_solution060,min_cluster_size,265,265,0,True,,,
metric,stage2,xerces,0,seed0_solution060,max_cluster_ratio,0.3488943488943489,0.3488943488943489,0,True,,,
metric,stage2,xerces,0,seed0_solution060,singleton_ratio,0.0,0.0,0,True,,,
metric,stage2,xerces,0,seed0_solution060,cluster_size_cv,0.03300989887603047,0.03300989887603047,0,True,,,
metric,stage2,xerces,0,seed0_solution060,coupling,0.6956434219985622,0.6956434219985622,0,True,,,
metric,stage2,xerces,0,seed0_solution060,cohesion,0.09636778507290063,0.09636778507290063,0,True,,,
metric,stage2,xerces,0,seed0_solution060,imbalance,0.03300989887603047,0.03300989887603047,0,True,,,
selection,stage2,xerces,0,,,seed0_solution018,seed0_solution018,0,True,modularity,,False
selection,stage2,xerces,0,,,,,0,True,balance,0,False
selection,stage2,xerces,0,,,seed0_solution021,seed0_solution021,0,True,balance,0.050000000000000003,False
selection,stage2,xerces,0,,,seed0_solution021,seed0_solution021,0,True,balance,0.050000000000000003,True
metric,stage2,xerces,7,seed7_solution018,weighted_modularity,0.6616014897040179,0.6616014897040359,1.7985612998927536e-14,True,,,
metric,stage2,xerces,7,seed7_solution018,internal_edge_weight_ratio,0.7912868439971243,0.7912868439971243,0,True,,,
metric,stage2,xerces,7,seed7_solution018,internal_external_edge_ratio,3.7912648112427667,3.7912648112427667,0,True,,,
metric,stage2,xerces,7,seed7_solution018,cluster_count,31,31,0,True,,,
metric,stage2,xerces,7,seed7_solution018,average_cluster_size,26.258064516129032,26.258064516129032,0,True,,,
metric,stage2,xerces,7,seed7_solution018,max_cluster_size,118,118,0,True,,,
metric,stage2,xerces,7,seed7_solution018,min_cluster_size,1,1,0,True,,,
metric,stage2,xerces,7,seed7_solution018,max_cluster_ratio,0.14496314496314497,0.14496314496314497,0,True,,,
metric,stage2,xerces,7,seed7_solution018,singleton_ratio,0.013513513513513514,0.013513513513513514,0,True,,,
metric,stage2,xerces,7,seed7_solution018,cluster_size_cv,1.314917611423401,1.314917611423401,0,True,,,
metric,stage2,xerces,7,seed7_solution018,coupling,0.20871315600287563,0.20871315600287563,0,True,,,
